car_id,current_office_id,car_name,car_type,fuel_type,model,model_year
3085,12,GLS-Class,suv,GASOLINE,Mercedes-benz,2019
3086,6,G-Class,suv,GASOLINE,Mercedes-Benz,2015
3087,95,AMG GT,car,GASOLINE,Mercedes-Benz,2016
3088,56,Model 3,car,ELECTRIC,Tesla,2018
3089,48,xB,car,GASOLINE,Scion,2006
3090,24,7 Series,car,GASOLINE,BMW,2016
3091,34,Range Rover,suv,GASOLINE,Land Rover,2016
3092,93,Shelby GT350,car,GASOLINE,Ford,2016
3093,27,X6,suv,GASOLINE,BMW,2017
3094,49,Ghibli,car,GASOLINE,Maserati,2016
3095,6,Tacoma,truck,GASOLINE,Toyota,2017
3096,15,Routan,minivan,GASOLINE,Volkswagen,2011
3097,92,Shelby GT350,car,GASOLINE,Ford,2016
3098,49,Range Rover,suv,GASOLINE,Land Rover,2016
3099,74,Model X,suv,ELECTRIC,Tesla,2020
3100,61,3 Series,car,GASOLINE,BMW,2014
3101,92,Genesis,car,GASOLINE,Hyundai,2013
3102,5,Tiguan,suv,GASOLINE,Volkswagen,2016
3103,67,Sequoia,suv,GASOLINE,Toyota,2016
3104,38,Panamera,car,GASOLINE,Porsche,2012
3105,79,E-Class,car,GASOLINE,Mercedes-Benz,2017
3106,96,Model 3,car,ELECTRIC,Tesla,2019
3107,53,Outback,suv,GASOLINE,Subaru,2017
3108,63,Outback,suv,GASOLINE,Subaru,2019
3109,20,F-PACE,suv,DIESEL,Jaguar,2017
3110,82,3,car,GASOLINE,Mazda,2012
3111,17,WRX,car,GASOLINE,Subaru,2017
3112,50,Sienna,minivan,GASOLINE,Toyota,2018
3113,13,SQ5,suv,GASOLINE,Audi,2019
3114,65,A4,car,GASOLINE,Audi,2013
3115,56,Touareg,suv,GASOLINE,Volkswagen,2014
3116,16,Cayenne,suv,GASOLINE,Porsche,2017
3117,74,Highlander,suv,GASOLINE,Toyota,2017
3118,9,Model 3,car,ELECTRIC,Tesla,2019
3119,26,A7,car,GASOLINE,Audi,2016
3120,83,911,car,GASOLINE,Porsche,2013
3121,73,Wrangler,suv,GASOLINE,Jeep,2015
3122,51,Q7,suv,GASOLINE,Audi,2017
3123,31,Macan,suv,GASOLINE,Porsche,2017
3124,61,Cayman,car,GASOLINE,Porsche,2014
3125,56,F-150,truck,GASOLINE,Ford,2018
3126,9,X4,suv,GASOLINE,BMW,2015
3127,32,Golf GTI,car,GASOLINE,Volkswagen,2017
3128,99,RAV4 Hybrid,suv,HYBRID,Toyota,2016
3129,24,Model X,suv,ELECTRIC,Tesla,2016
3130,26,Camry,car,GASOLINE,Toyota,2018
3131,66,E-Class,car,GASOLINE,Mercedes-Benz,2017
3132,4,GX 460,suv,GASOLINE,Lexus,2015
3133,89,4 Series,car,GASOLINE,BMW,2018
3134,91,X5,suv,GASOLINE,BMW,2015
3135,62,Outback,suv,GASOLINE,Subaru,2019
3136,32,Q5,suv,GASOLINE,Audi,2013
3137,16,E-Class,car,GASOLINE,Mercedes-Benz,2017
3138,35,4 Series,car,GASOLINE,BMW,2015
3139,90,Expedition,suv,GASOLINE,Ford,2007
3140,81,5 Series,car,GASOLINE,BMW,2014
3141,53,Stelvio,suv,GASOLINE,Alfa Romeo,2018
3142,2,5 Series,car,GASOLINE,BMW,2017
3143,100,A5 Sportback,car,GASOLINE,Audi,2019
3144,20,A4,car,GASOLINE,Audi,2017
3145,36,E-Class,car,GASOLINE,Mercedes-Benz,2017
3146,35,Sienna,minivan,GASOLINE,Toyota,2015
3147,36,Sienna,minivan,GASOLINE,Toyota,2016
3148,82,GLE-Class,suv,GASOLINE,Mercedes-Benz,2016
3149,9,Supra,car,GASOLINE,Toyota,2020
3150,29,M-Class,suv,GASOLINE,Mercedes-Benz,2013
3151,93,Sienna,minivan,GASOLINE,Toyota,2019
3152,27,Mustang,car,GASOLINE,Ford,2017
3153,86,Q5,suv,GASOLINE,Audi,2018
3154,80,X5,suv,GASOLINE,BMW,2014
3155,71,RC 350,car,GASOLINE,Lexus,2015
3156,3,Atlas,suv,GASOLINE,Volkswagen,2018
3157,100,Fusion Energi,car,HYBRID,Ford,2016
3158,30,Forester,suv,GASOLINE,Subaru,2009
3159,28,Supra,car,GASOLINE,Toyota,2020
3160,71,Supra,car,GASOLINE,Toyota,2020
3161,76,M-Class,suv,GASOLINE,Mercedes-Benz,2014
3162,53,i3,car,ELECTRIC,BMW,2017
3163,99,GS 350,car,GASOLINE,Lexus,2015
3164,33,4Runner,suv,GASOLINE,Toyota,2019
3165,85,4 Series,car,GASOLINE,BMW,2015
3166,42,5 Series,car,DIESEL,BMW,2018
3167,54,Outback,suv,GASOLINE,Subaru,2018
3168,36,allroad,car,GASOLINE,Audi,2015
3169,99,GLC-Class,suv,GASOLINE,Mercedes-Benz,2016
3170,86,C-Class,car,GASOLINE,Mercedes-Benz,2015
3171,19,Expedition,suv,GASOLINE,Ford,2018
3172,17,Q3,suv,GASOLINE,Audi,2018
3173,69,Forester,suv,GASOLINE,Subaru,2017
3174,33,RX 350,suv,GASOLINE,Lexus,2017
3175,46,Q3,suv,GASOLINE,Audi,2016
3176,43,Outback,suv,GASOLINE,Subaru,2017
3177,96,C-Class,car,GASOLINE,Mercedes-Benz,2015
3178,24,4 Series,car,GASOLINE,BMW,2014
3179,22,IS 250,car,GASOLINE,Lexus,2014
3180,59,Outback,suv,GASOLINE,Subaru,2019
3181,96,Outback,suv,GASOLINE,Subaru,2019
3182,13,3500,truck,DIESEL,Ram,2018
3183,17,Camry,car,GASOLINE,Toyota,2019
3184,77,Q3,suv,GASOLINE,Audi,2015
3185,77,Outback,suv,GASOLINE,Subaru,2019
3186,52,Rogue,suv,GASOLINE,Nissan,2019
3187,76,A4,car,GASOLINE,Audi,2017
3188,18,Outback,suv,GASOLINE,Subaru,2019
3189,37,Outback,suv,GASOLINE,Subaru,2019
3190,55,Outback,suv,GASOLINE,Subaru,2019
3191,15,Outback,suv,GASOLINE,Subaru,2019
3192,76,Sienna,minivan,GASOLINE,Toyota,2019
3193,6,C-Class,car,GASOLINE,Mercedes-Benz,2016
3194,21,C-Class,car,GASOLINE,Mercedes-Benz,2015
3195,49,Rogue,suv,GASOLINE,Nissan,2016
3196,96,Model 3,car,ELECTRIC,Tesla,2020
3197,11,E-Class,car,GASOLINE,Mercedes-Benz,2012
3198,20,Q3,suv,GASOLINE,Audi,2017
3199,1,A4,car,GASOLINE,Audi,2017
3200,32,LX 570,suv,GASOLINE,Lexus,2011
3201,37,Rogue,suv,GASOLINE,Nissan,2017
3202,77,Model 3,car,ELECTRIC,Tesla,2019
3203,34,Corolla,car,GASOLINE,Toyota,2020
3204,17,Camry,car,GASOLINE,Toyota,2019
3205,97,X1,suv,GASOLINE,BMW,2017
3206,100,Outback,suv,GASOLINE,Subaru,2019
3207,39,Outback,suv,GASOLINE,Subaru,2019
3208,63,A3,car,GASOLINE,Audi,2017
3209,19,A4,car,GASOLINE,Audi,2017
3210,27,Soul EV,car,ELECTRIC,Kia,2017
3211,24,C-Class,car,GASOLINE,Mercedes-Benz,2015
3212,94,A3,car,GASOLINE,Audi,2016
3213,2,Outback,suv,GASOLINE,Subaru,2019
3214,2,Tacoma,truck,GASOLINE,Toyota,2011
3215,26,A3,car,GASOLINE,Audi,2017
3216,60,Q3,suv,GASOLINE,Audi,2015
3217,98,Fusion Hybrid,car,HYBRID,Ford,2015
3218,30,Wrangler,suv,GASOLINE,Jeep,2012
3219,67,4 Series,car,GASOLINE,BMW,2015
3220,77,Beetle,car,GASOLINE,Volkswagen,2019
3221,5,Odyssey,minivan,GASOLINE,Honda,2015
3222,56,Model 3,car,ELECTRIC,Tesla,2018
3223,27,Optima,car,GASOLINE,Kia,2015
3224,17,Cooper,car,GASOLINE,MINI,2015
3225,92,IS 250,car,GASOLINE,Lexus,2014
3226,69,A4,car,GASOLINE,Audi,2017
3227,75,Corolla iM,car,GASOLINE,Toyota,2017
3228,68,Traverse,suv,GASOLINE,Chevrolet,2018
3229,7,CX-5,suv,GASOLINE,Mazda,2017
3230,78,Corvette,car,GASOLINE,Chevrolet,2015
3231,59,Challenger,car,GASOLINE,Dodge,2011
3232,87,Sonata,car,GASOLINE,Hyundai,2017
3233,15,Model 3,car,ELECTRIC,Tesla,2019
3234,42,2 Series,car,GASOLINE,BMW,2016
3235,81,CL-Class,car,GASOLINE,Mercedes-Benz,2011
3236,27,X5,suv,GASOLINE,BMW,2017
3237,11,Model S,car,ELECTRIC,Tesla,2016
3238,72,CR-V,suv,GASOLINE,Honda,2008
3239,38,Accord Sedan,car,HYBRID,Honda,2019
3240,7,Santa Fe,suv,GASOLINE,Hyundai,2009
3241,47,Model X,suv,ELECTRIC,Tesla,2016
3242,14,CR-V,suv,GASOLINE,Honda,2007
3243,11,Altima,car,GASOLINE,Nissan,2013
3244,40,Pilot,suv,GASOLINE,Honda,2009
3245,16,Forte,car,GASOLINE,Kia,2011
3246,51,Outlander Sport,suv,GASOLINE,Mitsubishi,2016
3247,14,Focus,car,GASOLINE,Ford,2007
3248,81,Avenger,car,GASOLINE,Dodge,2013
3249,74,C-Class,car,GASOLINE,Mercedes-benz,2019
3250,18,Model S,car,ELECTRIC,Tesla,2013
3251,48,Model 3,car,ELECTRIC,Tesla,2019
3252,5,Camaro,car,GASOLINE,Chevrolet,2019
3253,28,Ghibli,car,GASOLINE,Maserati,2017
3254,1,C-Class,car,GASOLINE,Mercedes-Benz,2016
3255,60,Model 3,car,ELECTRIC,Tesla,2020
3256,49,CLA-Class,car,GASOLINE,Mercedes-Benz,2014
3257,88,Grand Cherokee,suv,GASOLINE,Jeep,2014
3258,10,Model X,suv,ELECTRIC,Tesla,2017
3259,6,Grand Caravan,minivan,GASOLINE,Dodge,2008
3260,54,5,minivan,GASOLINE,Mazda,2012
3261,69,MDX,suv,GASOLINE,Acura,2014
3262,99,S5,car,GASOLINE,Audi,2014
3263,37,Model 3,car,ELECTRIC,Tesla,2020
3264,13,Sonata,car,GASOLINE,Hyundai,2017
3265,65,Accord Hybrid,car,HYBRID,Honda,2017
3266,70,Model 3,car,ELECTRIC,Tesla,2018
3267,97,Pacifica,minivan,GASOLINE,Chrysler,2017
3268,46,Model S,car,ELECTRIC,Tesla,2017
3269,22,Corvette,car,GASOLINE,Chevrolet,2018
3270,32,4 Series,car,GASOLINE,BMW,2015
3271,57,C-Class,car,GASOLINE,Mercedes-Benz,2016
3272,67,GLC-Class,suv,GASOLINE,Mercedes-benz,2019
3273,95,GLE-Class,suv,GASOLINE,Mercedes-benz,2020
3274,6,RS 5,car,GASOLINE,Audi,2015
3275,64,GX 460,suv,GASOLINE,Lexus,2018
3276,29,F-PACE,suv,GASOLINE,Jaguar,2018
3277,53,Wrangler,suv,GASOLINE,Jeep,2017
3278,25,Range Rover Velar,suv,GASOLINE,Land Rover,2018
3279,33,Altima,car,GASOLINE,Nissan,2017
3280,95,SLK-Class,car,GASOLINE,Mercedes-Benz,2013
3281,82,Stelvio,suv,GASOLINE,Alfa Romeo,2018
3282,54,Navigator,suv,GASOLINE,Lincoln,2013
3283,62,Malibu,car,GASOLINE,Chevrolet,2013
3284,27,Golf GTI,car,GASOLINE,Volkswagen,2018
3285,93,S5,car,GASOLINE,Audi,2014
3286,77,3 Series,car,GASOLINE,BMW,2017
3287,98,Accord Sedan,car,GASOLINE,Honda,2019
3288,19,NSX,car,HYBRID,Acura,2017
3289,18,C-Class,car,GASOLINE,Mercedes-Benz,2016
3290,34,Cherokee,suv,GASOLINE,Jeep,2016
3291,70,Stinger,car,GASOLINE,Kia,2018
3292,15,Town and Country,minivan,GASOLINE,Chrysler,2013
3293,45,Wrangler,suv,GASOLINE,Jeep,2010
3294,75,4-Series,car,GASOLINE,BMW,2019
3295,28,MDX,suv,GASOLINE,Acura,2019
3296,45,Maxima,car,GASOLINE,Nissan,2011
3297,90,RDX,suv,GASOLINE,Acura,2014
3298,17,Malibu,car,GASOLINE,Chevrolet,2013
3299,100,Passat,car,GASOLINE,Volkswagen,2012
3300,99,Corolla,car,GASOLINE,Toyota,2013
3301,42,Soul,car,GASOLINE,Kia,2012
3302,41,TSX,car,GASOLINE,Acura,2012
3303,94,Savana,van,GASOLINE,GMC,2010
3304,65,I8,car,HYBRID,BMW,2019
3305,1,X2,suv,GASOLINE,BMW,2019
3306,83,Camry,car,GASOLINE,Toyota,2015
3307,26,Civic Hatch,car,GASOLINE,Honda,2019
3308,86,Forte,car,GASOLINE,Kia,2010
3309,15,Fusion,car,GASOLINE,Ford,2013
3310,17,Accord Sedan,car,GASOLINE,Honda,2019
3311,55,Insight,car,HYBRID,Honda,2010
3312,15,Prius c,car,HYBRID,Toyota,2016
3313,52,Prius,car,HYBRID,Toyota,2008
3314,53,RAV4,suv,GASOLINE,Toyota,2019
3315,18,CR-V,suv,GASOLINE,Honda,2020
3316,39,Insight,car,HYBRID,Honda,2010
3317,74,Passat,car,GASOLINE,Volkswagen,2020
3318,10,Atlas,suv,GASOLINE,Volkswagen,2018
3319,46,Camry,car,GASOLINE,Toyota,2015
3320,46,Cruze,car,GASOLINE,Chevrolet,2015
3321,15,E-Golf,car,ELECTRIC,Volkswagen,2019
3322,65,Accord,car,GASOLINE,Honda,2018
3323,14,Golf,car,GASOLINE,Volkswagen,2017
3324,63,Altima,car,GASOLINE,Nissan,2017
3325,52,Town and Country,minivan,GASOLINE,Chrysler,2008
3326,56,Equinox,suv,GASOLINE,Chevrolet,2018
3327,32,Elantra,car,GASOLINE,Hyundai,2016
3328,20,Corolla iM,car,GASOLINE,Toyota,2018
3329,11,Traverse,suv,GASOLINE,Chevrolet,2012
3330,99,Prius,car,HYBRID,Toyota,2017
3331,4,Passat,car,GASOLINE,Volkswagen,2020
3332,35,Corolla,car,GASOLINE,Toyota,2020
3333,71,Altima,car,GASOLINE,Nissan,2020
3334,28,Jetta,car,GASOLINE,Volkswagen,2019
3335,46,GTI,car,GASOLINE,Volkswagen,2011
3336,44,Corolla,car,GASOLINE,Toyota,2019
3337,36,fortwo,car,GASOLINE,smart,2015
3338,67,Corvette,car,GASOLINE,Chevrolet,2016
3339,50,Model S,car,ELECTRIC,Tesla,2016
3340,56,Model S,car,ELECTRIC,Tesla,2015
3341,66,Yaris,car,GASOLINE,Toyota,2014
3342,5,Model 3,car,ELECTRIC,Tesla,2019
3343,85,F-TYPE,car,GASOLINE,Jaguar,2015
3344,17,Model X,suv,ELECTRIC,Tesla,2016
3345,91,Spark,car,GASOLINE,Chevrolet,2019
3346,62,Versa Note,car,GASOLINE,Nissan,2015
3347,99,Model 3,car,ELECTRIC,Tesla,2019
3348,24,Jetta,car,GASOLINE,Volkswagen,2017
3349,40,Model S,car,ELECTRIC,Tesla,2015
3350,86,4 Series Gran Coupe,car,GASOLINE,BMW,2016
3351,39,CTS,car,GASOLINE,Cadillac,2009
3352,12,Model X,suv,ELECTRIC,Tesla,2016
3353,75,Model 3,car,ELECTRIC,Tesla,2019
3354,7,Model S,car,ELECTRIC,Tesla,2014
3355,24,911,car,GASOLINE,Porsche,2017
3356,4,Model X,suv,ELECTRIC,Tesla,2018
3357,58,Elantra,car,GASOLINE,Hyundai,2018
3358,29,Passat,car,GASOLINE,Volkswagen,2014
3359,77,X5,suv,GASOLINE,BMW,2017
3360,37,Corvette,car,GASOLINE,Chevrolet,2019
3361,18,7 Series,car,GASOLINE,BMW,2010
3362,23,Altima,car,GASOLINE,Nissan,2015
3363,72,MAZDA2,car,GASOLINE,Mazda,2014
3364,36,Model 3,car,ELECTRIC,Tesla,2020
3365,46,Challenger,car,GASOLINE,Dodge,2019
3366,67,Q5,suv,GASOLINE,Audi,2013
3367,10,Eclipse Spyder,car,GASOLINE,Mitsubishi,2011
3368,94,3 Series,car,GASOLINE,BMW,2016
3369,2,Sentra,car,GASOLINE,Nissan,2015
3370,42,Wrangler,suv,GASOLINE,Jeep,2016
3371,51,Soul,car,GASOLINE,Kia,2013
3372,87,Odyssey,minivan,GASOLINE,Honda,2009
3373,89,3 Series,car,GASOLINE,BMW,2013
3374,10,Model X,suv,ELECTRIC,Tesla,2016
3375,14,Camaro,car,GASOLINE,Chevrolet,2018
3376,54,Model S,car,ELECTRIC,Tesla,2013
3377,42,Yukon,suv,GASOLINE,GMC,2015
3378,38,Sienna,minivan,GASOLINE,Toyota,2007
3379,72,6 Series,car,GASOLINE,BMW,2013
3380,5,Explorer,suv,GASOLINE,Ford,2018
3381,30,3 Series,car,GASOLINE,BMW,2017
3382,13,Corolla,car,GASOLINE,Toyota,2012
3383,56,3 Series,car,GASOLINE,BMW,2011
3384,4,Corolla,car,GASOLINE,Toyota,2013
3385,3,Odyssey,minivan,GASOLINE,Honda,2011
3386,53,4 Series,car,GASOLINE,BMW,2018
3387,47,ES 350,car,GASOLINE,Lexus,2018
3388,53,Sentra,car,GASOLINE,Nissan,2013
3389,34,4 Series,car,GASOLINE,BMW,2018
3390,29,Yaris,car,GASOLINE,Toyota,2014
3391,81,Versa,car,GASOLINE,Nissan,2010
3392,32,Charger,car,GASOLINE,Dodge,2017
3393,87,911,car,GASOLINE,Porsche,2013
3394,46,Camry,car,GASOLINE,Toyota,2014
3395,8,Sentra,car,GASOLINE,Nissan,2014
3396,64,Model S,car,ELECTRIC,Tesla,2016
3397,7,Odyssey,minivan,GASOLINE,Honda,2012
3398,90,Fusion,car,GASOLINE,Ford,2015
3399,33,Camry Solara,car,GASOLINE,Toyota,2007
3400,3,Fiesta,car,GASOLINE,Ford,2015
3401,85,Grand Caravan,minivan,GASOLINE,Dodge,2018
3402,34,Durango,suv,GASOLINE,Dodge,2018
3403,93,Versa,car,GASOLINE,Nissan,2011
3404,83,CLA-Class,car,GASOLINE,Mercedes-Benz,2014
3405,54,Prius c,car,HYBRID,Toyota,2012
3406,38,Wrangler,suv,GASOLINE,Jeep,2012
3407,52,Equinox,suv,GASOLINE,Chevrolet,2018
3408,32,Town and Country,minivan,GASOLINE,Chrysler,2013
3409,14,Grand Caravan,minivan,GASOLINE,Dodge,2011
3410,57,3 Series,car,GASOLINE,BMW,2012
3411,66,Sedona,minivan,GASOLINE,Kia,2014
3412,52,Elantra,car,GASOLINE,Hyundai,2018
3413,44,3 Series,car,GASOLINE,BMW,2014
3414,49,Altima,car,GASOLINE,Nissan,2018
3415,53,Prius,car,HYBRID,Toyota,2011
3416,55,Wrangler,suv,GASOLINE,Jeep,2017
3417,83,Wrangler,suv,GASOLINE,Jeep,2010
3418,77,Patriot,suv,GASOLINE,Jeep,2015
3419,15,Model 3,car,ELECTRIC,Tesla,2018
3420,86,Freestyle,car,GASOLINE,Ford,2005
3421,79,Model S,car,ELECTRIC,Tesla,2017
3422,93,TSX,car,GASOLINE,Acura,2010
3423,87,Wrangler JK,suv,GASOLINE,Jeep,2018
3424,26,3 Series,car,GASOLINE,BMW,2017
3425,55,Rogue,suv,GASOLINE,Nissan,2016
3426,33,Highlander,suv,GASOLINE,Toyota,2015
3427,44,Prius,car,HYBRID,Toyota,2011
3428,20,Grand Caravan,minivan,GASOLINE,Dodge,2016
3429,26,Wrangler,suv,GASOLINE,Jeep,2011
3430,22,Cruze Limited,car,GASOLINE,Chevrolet,2016
3431,20,Malibu Limited,car,GASOLINE,Chevrolet,2016
3432,63,Explorer,suv,GASOLINE,Ford,2017
3433,12,IS 250,car,GASOLINE,Lexus,2007
3434,33,IS 250,car,GASOLINE,Lexus,2012
3435,3,X1,suv,GASOLINE,BMW,2018
3436,80,Fiesta,car,GASOLINE,Ford,2016
3437,18,Rogue,suv,GASOLINE,Nissan,2018
3438,81,TSX,car,GASOLINE,Acura,2007
3439,24,Cherokee,suv,GASOLINE,Jeep,2016
3440,2,Model 3,car,ELECTRIC,Tesla,2019
3441,99,Spark,car,GASOLINE,Chevrolet,2016
3442,19,E-Class,car,GASOLINE,Mercedes-Benz,2013
3443,93,Elantra,car,GASOLINE,Hyundai,2016
3444,87,Explorer,suv,GASOLINE,Ford,2016
3445,66,Camry Solara,car,GASOLINE,Toyota,2007
3446,40,Pathfinder,suv,GASOLINE,Nissan,2017
3447,5,Q7,suv,DIESEL,Audi,2013
3448,88,3 Series,car,GASOLINE,BMW,2010
3449,13,Clubman,car,GASOLINE,MINI,2017
3450,82,Wrangler,suv,GASOLINE,Jeep,2016
3451,81,G-Class,suv,GASOLINE,Mercedes-Benz,2015
3452,47,Corvette,car,GASOLINE,Chevrolet,2015
3453,62,Highlander Hybrid,suv,HYBRID,Toyota,2013
3454,6,Silverado 1500,truck,GASOLINE,Chevrolet,2017
3455,90,Caliber,car,GASOLINE,Dodge,2009
3456,45,Grand Cherokee,suv,GASOLINE,Jeep,2015
3457,20,xD,car,GASOLINE,Scion,2014
3458,5,Renegade,suv,GASOLINE,Jeep,2018
3459,51,Corvette,car,GASOLINE,Chevrolet,2016
3460,12,1500,truck,GASOLINE,Ram,2015
3461,74,Sorento,suv,GASOLINE,Kia,2019
3462,43,Sportage,suv,GASOLINE,Kia,2018
3463,8,Prius,car,HYBRID,Toyota,2008
3464,57,Accent,car,GASOLINE,Hyundai,2017
3465,22,X1,suv,GASOLINE,BMW,2017
3466,29,X1,suv,GASOLINE,BMW,2017
3467,78,Journey,suv,GASOLINE,Dodge,2018
3468,71,X5,suv,GASOLINE,BMW,2014
3469,91,Wrangler,suv,GASOLINE,Jeep,2014
3470,91,Renegade,suv,GASOLINE,Jeep,2017
3471,26,Cherokee,suv,GASOLINE,Jeep,2015
3472,60,Tucson,suv,GASOLINE,Hyundai,2016
3473,88,Cruze,car,GASOLINE,Chevrolet,2014
3474,45,X1,suv,GASOLINE,BMW,2013
3475,64,Yukon XL,suv,GASOLINE,GMC,2013
3476,66,Escape,suv,GASOLINE,Ford,2018
3477,95,2,car,GASOLINE,Mazda,2013
3478,64,Murano,suv,GASOLINE,Nissan,2014
3479,62,Optima,car,GASOLINE,Kia,2016
3480,37,Cruze Limited,car,GASOLINE,Chevrolet,2016
3481,68,Quest,minivan,GASOLINE,Nissan,2009
3482,93,Ram 3500,truck,GASOLINE,Dodge,2020
3483,93,i8,car,HYBRID,BMW,2014
3484,11,Model S,car,ELECTRIC,Tesla,2013
3485,91,Escape,suv,GASOLINE,Ford,2019
3486,50,4 Series,car,GASOLINE,BMW,2014
3487,65,Viper,car,GASOLINE,Dodge,2008
3488,95,C-Class,car,GASOLINE,Mercedes-Benz,2016
3489,7,F-150,truck,GASOLINE,Ford,2019
3490,80,Accord,car,GASOLINE,Honda,2016
3491,62,Yukon XL,suv,GASOLINE,GMC,2016
3492,83,Tucson,suv,GASOLINE,Hyundai,2017
3493,81,Insight,car,HYBRID,Honda,2012
3494,44,Model 3,car,ELECTRIC,Tesla,2020
3495,20,Tucson,suv,GASOLINE,Hyundai,2018
3496,58,Prius c,car,HYBRID,Toyota,2015
3497,100,F-TYPE,car,GASOLINE,Jaguar,2014
3498,64,Sienna,minivan,GASOLINE,Toyota,2011
3499,23,Grand Caravan,minivan,GASOLINE,Dodge,2018
3500,97,Yaris,car,GASOLINE,Toyota,2008
3501,86,Sentra,car,GASOLINE,Nissan,2019
3502,100,Cherokee,suv,GASOLINE,Jeep,2015
3503,1,Wrangler,suv,GASOLINE,Jeep,2017
3504,58,Corvette,car,GASOLINE,Chevrolet,2015
3505,19,Prius c,car,HYBRID,Toyota,2014
3506,54,Accord,car,GASOLINE,Honda,2017
3507,91,500,car,GASOLINE,FIAT,2014
3508,92,Impala,car,GASOLINE,Chevrolet,2019
3509,83,F-150,truck,GASOLINE,Ford,2013
3510,83,Wrangler,suv,GASOLINE,Jeep,2016
3511,62,Cayenne,suv,GASOLINE,Porsche,2013
3512,24,Cherokee,suv,GASOLINE,Jeep,2017
3513,68,3 Series,car,GASOLINE,BMW,2013
3514,39,F430,car,GASOLINE,Ferrari,2006
3515,83,6 Series,car,GASOLINE,BMW,2008
3516,49,Suburban,suv,GASOLINE,Chevrolet,2016
3517,55,Odyssey,minivan,GASOLINE,Honda,2017
3518,32,S-Class,car,GASOLINE,Mercedes-Benz,2015
3519,52,Corvette,car,GASOLINE,Chevrolet,2016
3520,35,Camaro,car,GASOLINE,Chevrolet,2018
3521,33,4 Series,car,GASOLINE,BMW,2015
3522,97,Camry,car,GASOLINE,Toyota,2012
3523,33,Camaro,car,GASOLINE,Chevrolet,2018
3524,17,Versa,car,GASOLINE,Nissan,2016
3525,27,Forte,car,GASOLINE,Kia,2014
3526,90,Wrangler JK,suv,GASOLINE,Jeep,2018
3527,54,E-Class,car,GASOLINE,Mercedes-Benz,2014
3528,80,Ram 1500 Classic,truck,GASOLINE,Dodge,2019
3529,37,Grand Caravan,minivan,GASOLINE,Dodge,2016
3530,26,F-150,truck,GASOLINE,Ford,2019
3531,17,Model 3,car,ELECTRIC,Tesla,2018
3532,16,Ram 1500,truck,GASOLINE,Dodge,2019
3533,61,Grand Caravan,minivan,GASOLINE,Dodge,2018
3534,93,Corvette,car,GASOLINE,Chevrolet,2016
3535,5,Model 3,car,ELECTRIC,Tesla,2019
3536,92,A6,car,GASOLINE,Audi,2016
3537,4,Model S,car,ELECTRIC,Tesla,2016
3538,65,M3,car,GASOLINE,BMW,2012
3539,60,Civic,car,GASOLINE,Honda,2016
3540,77,Odyssey,minivan,GASOLINE,Honda,2015
3541,68,E-Class,car,GASOLINE,Mercedes-Benz,2016
3542,21,C-Class,car,GASOLINE,Mercedes-Benz,2016
3543,4,Camry,car,GASOLINE,Toyota,2012
3544,40,C-Class,car,GASOLINE,Mercedes-Benz,2016
3545,44,6,car,GASOLINE,Mazda,2015
3546,14,M-Class,suv,DIESEL,Mercedes-Benz,2013
3547,52,C-Class,car,GASOLINE,Mercedes-Benz,2015
3548,21,A4,car,GASOLINE,Audi,2011
3549,95,Range Rover Sport,suv,DIESEL,Land Rover,2007
3550,100,GL-Class,suv,GASOLINE,Mercedes-Benz,2009
3551,100,C-Class,car,GASOLINE,Mercedes-Benz,2008
3552,26,X1,suv,GASOLINE,BMW,2018
3553,20,Jetta Hybrid,car,HYBRID,Volkswagen,2013
3554,42,M-Class,suv,GASOLINE,Mercedes-Benz,2013
3555,35,Golf,car,DIESEL,Volkswagen,2015
3556,12,Golf,car,DIESEL,Volkswagen,2015
3557,8,3 Series,car,GASOLINE,BMW,2006
3558,87,Leaf,car,ELECTRIC,Nissan,2019
3559,30,Jetta,car,GASOLINE,Volkswagen,2014
3560,8,E-Class,car,GASOLINE,Mercedes-Benz,2018
3561,47,Pacifica,minivan,GASOLINE,Chrysler,2018
3562,8,Range Rover,suv,GASOLINE,Land Rover,2016
3563,41,Model 3,car,ELECTRIC,Tesla,2020
3564,57,Macan,suv,GASOLINE,Porsche,2015
3565,47,IS 300,car,GASOLINE,Lexus,2016
3566,91,Mustang,car,GASOLINE,Ford,1966
3567,89,S4,car,GASOLINE,Audi,2018
3568,63,4 Series,car,GASOLINE,BMW,2016
3569,62,GLC-Class,suv,GASOLINE,Mercedes-Benz,2016
3570,5,Model 3,car,ELECTRIC,Tesla,2019
3571,93,Q50,car,GASOLINE,Infiniti,2016
3572,15,Model 3,car,ELECTRIC,Tesla,2020
3573,33,Model 3,car,ELECTRIC,Tesla,2018
3574,98,Model 3,car,ELECTRIC,Tesla,2018
3575,41,Model 3,car,ELECTRIC,Tesla,2019
3576,8,6,car,GASOLINE,Mazda,2016
3577,94,E-Class,car,GASOLINE,Mercedes-Benz,2017
3578,18,Q7,suv,GASOLINE,Audi,2018
3579,78,GLA-Class,suv,GASOLINE,Mercedes-Benz,2015
3580,54,Pacifica,minivan,GASOLINE,Chrysler,2018
3581,46,Grand Cherokee,suv,GASOLINE,Jeep,2019
3582,18,XC60,suv,GASOLINE,Volvo,2014
3583,45,RDX,suv,GASOLINE,Acura,2019
3584,73,Wrangler Unlimited,suv,GASOLINE,Jeep,2019
